id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen2-7B-Instruct_response,Qwen/Qwen2-7B-Instruct_answer
history-2020-303-16,D,multiple_choice,12.0,"['điện khí hóa nông thôn', 'điện khí hóa nông nghiệp.', 'phát triển kinh tế thị trường.', 'cải cách giáo dục.']","Để tăng cường xây dựng hậu phương kháng chiến, trong những năm 1951-1953, Nhân dân Việt Nam tiếp tục thực hiện nhiệm vụ",,1.0,,,Sự kiện / Hoạt động,"[A] Bổ sung: Để tăng cường xây dựng hậu phương kháng chiến, trong những năm 1951-1953, Nhân dân Việt Nam tiếp tục thực hiện nhiệm vụ điện khí hóa nông thôn và nông nghiệp. 

",A
history-2020-302-4,B,multiple_choice,12.0,"['tiến hành điện khí hóa nông nghiệp.', 'thực hiện vệ sinh phòng bệnh.', 'phát triển kinh tế thị trường.', 'tiến hành điện khí hóa nông thôn.']","Để tăng cường xây dựng hậu phương kháng chiến, trong những năm 1951-1953, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"[D]

The correct answer is [D] because the period of 1951-1953 was when the Vietnamese government focused on electrifying rural areas as part of efforts to strengthen the war's rear operations. This initiative aimed to",D
history-2020-301-24,D,multiple_choice,12.0,"['thành lập Mặt trận Dân chủ Đông Dương.', 'phát động cao trào kháng Nhật cứu nước.', 'thành lập Liên minh nhân dân Việt-Miên-Lào.', 'thành lập Mặt trận Việt Nam độc lập đồng minh.']","Để tập trung vào nhiệm vụ giải phóng dân tộc, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) đề ra chủ trương",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[B]

To understand why the correct answer is [B], let's break down the context of the question. The question refers to a historical event in which the 8th Central Committee Congress of the Communist Party of East Vietnam (May 19",B
history-2020-303-30,D,multiple_choice,12.0,"['thành lập Mặt trận Dân chủ Đông Dương.', 'phát động cao trào kháng Nhật cứu nước.', 'thành lập Liên minh nhân dân Việt-Miên-Lào.', 'tiếp tục tạm gác khẩu hiệu cách mạng ruộng đất,']","Để tập trung vào nhiệm vụ giải phóng dân tộc, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) đề ra chủ trương",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[D]

To understand why the answer is [D], let's break down the context of the question. The question refers to a historical event in which the 8th Central Committee Congress of the Communist Party of East Vietnam (May 194",D
history-2024-303-6,B,multiple_choice,12.0,"['Phát động phong trào đổi mới giáo dục.', 'Đánh đổ ách thống trị của Mĩ – Diệm.', 'Đánh đổ ách thống trị của đế quốc Áo – Hung.', 'Phát động phong trào thanh niên lập nghiệp.']","Đối với cách mạng miền Nam, Hội nghị lần thứ 15 Ban Chấp hành Trung ương Đảng Lao động Việt Nam (1 – 1959) có chủ trương nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[B]

Explanation:
The 15th National Congress of the Vietnamese Labor Party (1959) had the main policy of overthrowing the rule of the US-Diem regime in the South. This is because the context of the time was",B
history-2022-301-7,A,multiple_choice,12.0,"['phân biệt chủng tộc.', 'thị tộc.', 'phát xít.', 'chiếm hữu nô lệ.']","Ở Nam Phi, bản Hiến pháp tháng 11-1993 đã chính thức xóa bỏ chế độ",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]

The 1993 Constitution in South Africa officially abolished apartheid. Therefore, the correct answer is [A] phân biệt chủng tộc (apartheid).",A
history-2024-304-36,B,multiple_choice,12.0,"['Quân phiệt Nhật Bản vẫn câu kết với thực dân Pháp.', 'Đối tượng chính của cách mạng chưa suy yếu cực độ.', 'Phe Đồng minh chưa giành được thắng lợi lớn trên chiến trường.', 'Căn cứ địa cách mạng chưa được xây dựng, phát triển mở rộng.']","Ở Việt Nam, Hội nghị Ban Thường vụ Trung ương Đảng Cộng sản Đông Dương (3 – 1945) chưa phát động toàn dân tổng khởi nghĩa giành chính quyền vì một trong những lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[D] Căn cứ địa cách mạng chưa được xây dựng, phát triển mở rộng. 

Explanation: 
Hội nghị Ban Thường vụ Trung ương Đảng Cộng sản Đông Dương năm 1945 diễn ra khi Việt Nam vẫn đang",D
history-2024-303-35,C,multiple_choice,12.0,"['Huy động sức mạnh tổng hợp của toàn dân tộc để giành thắng lợi.', 'Thể hiện tinh thần quyết chiến và quyết thắng của toàn dân tộc.', 'Thúc đẩy thời cơ chiến lược để kết thúc nhanh cuộc kháng chiến.', 'Góp phần vào thủ tiêu tính chất thuộc địa của xã hội Việt Nam.']","Ở Việt Nam, chiến dịch Tây Nguyên (1975) có điểm khác biệt nào sau đây so với chiến dịch Biên giới thu – đông (1950)?",,,1.0,,"So sánh, đối chiếu","[D] Góp phần vào thủ tiêu tính chất thuộc địa của xã hội Việt Nam. 

This choice highlights that the Campaign in the West Highlands (1975) contributed to eliminating the colonial nature of Vietnamese society, which is a significant",D
history-2022-302-6,A,multiple_choice,12.0,"['Văn thân, sĩ phu', 'Chủ nô', 'Đại tư sản', 'Tư sản mại bản']","Ở Việt Nam, chiếu Cần vương (1885) kêu gọi lực lượng xã hội nào sau đây đứng lên vì vua mà kháng chiến?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A] Văn thân, sĩ phu
        
The phrase ""chieo Can vuong"" refers to a historical event in Vietnam where King Canh Mong called upon the literati and scholars (Văn thân, sĩ phu) to rise up in",A
history-2023-303-33,C,multiple_choice,12.0,"['chính quyền cách mạng các cấp trên cả nước đã xây dựng hoàn thiện.', 'chính quyền cách mạng vừa được các nước dân chủ trên thế giới công nhận.', 'nhân dân Việt Nam vừa thực hiện nhiệm vụ xây dựng cơ quan lập pháp.', 'đường lối kháng chiến chống Pháp của Đảng đã được xây dựng hoàn chỉnh.']","Ở Việt Nam, cuộc kháng chiến toàn quốc chống thực dân Pháp xâm lược (1946-1954) bùng nổ trong bối cảnh",,1.0,,,Bối cảnh/Nguyên nhân,"[D]

The correct answer is [D]. The phrase ""đường lối kháng chiến chống Pháp của Đảng đã được xây dựng hoàn chỉnh"" translates to ""the Party's strategy for fighting against France has been fully developed."" This indicates that the groundwork",D
history-2023-301-36,A,multiple_choice,12.0,"['Phát huy tính hợp pháp và sức mạnh của hệ thống chính quyền cách mạng.', 'Tranh thủ sự ủng hộ của quốc tế khi hệ thống xã hội chủ nghĩa ra đời.', 'Phát huy tình đoàn kết của ba nước ở Đông Dương trong đấu tranh ngoại giao.', 'Tiến hành đấu tranh ngoại giao sau khi giành thắng lợi trên mặt trận quân sự.']","Ở Việt Nam, cuộc đấu tranh chống ngoại xâm, nội phản trong những năm 1945-1946 để lại bài học kinh nghiệm nào sau đây đối với cuộc kháng chiến chống Mĩ, cứu nước (1954-1975)?",,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[A]

Explanation: The question is asking about a lesson learned from the struggle against foreign aggression and internal rebellion in Vietnam from 1945-1946 that could be applied to the resistance against the US, saving the country (1",A
history-2023-303-36,D,multiple_choice,12.0,"['Là phong trào diễn ra trên quy mô rộng lớn trong cả nước, trọng tâm ở các đô thị.', 'Là phong trào cách mạng đầu tiên có sự lãnh đạo trực tiếp của Quốc tế cộng sản.', 'Có sự tham gia của liên minh công-nông trong một mặt trận dân tộc thống nhất.', 'Thể hiện tính chất cách mạng triệt để trong việc thực hiện nhiệm vụ chiến lược.']","Ở Việt Nam, phong trào cách mạng 1930-1931 có điểm mới nào sau đây so với các phong trào yêu nước trước đó?",,,1.0,,"So sánh, đối chiếu","[C]

The phong trào cách mạng 1930-1931 in Vietnam had a new point compared to previous patriotic movements, which was the involvement of the peasant-bourgeois alliance in a unified national front. This choice",C
history-2022-304-34,B,multiple_choice,12.0,"['Hoàn thành triệt để mục tiêu của cách mạng.', 'Có tổ chức lãnh đạo thống nhất trên cả nước.', 'Thành lập được chính quyền của toàn dân tộc.', 'Dùng phương pháp bạo lực để đánh đổ kẻ thủ.']","Ở Việt Nam, phong trào cách mạng 1930-1931 là bước phát triển mới về chất so với các phong trào đấu tranh trước đó vì một trong những lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[B]

The reason why the 1930-1931 revolutionary movement in Vietnam was considered a new development in quality compared to previous struggles is because it had a unified leadership organization across the country. This choice (B) indicates that",B
history-2022-302-38,A,multiple_choice,12.0,"['Xuất hiện liên minh của các lực lượng cách mạng chủ lực. Công - Nông.', 'Hoàn thành triệt để mục tiêu của cách mạng.', 'Dùng phương pháp bạo lực để đánh đồ kẻ thủ của dân tộc.', 'Thành lập được chính quyền của toàn dân tộc..']","Ở Việt Nam, phong trào cách mạng 1930-1931 là bước phát triển mới về chất so với các phong trào đấu tranh trước đó vì một trong những lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[A] Xuất hiện liên minh của các lực lượng cách mạng chủ lực. Công - Nông.

The reason for considering this option as the correct answer is that the 1930-1931 revolutionary movement in Vietnam marked",A
history-2024-304-30,C,multiple_choice,12.0,"['Chiến dịch Hồ Chí Minh thắng lợi.', 'Chiến dịch Điện Biên Phủ thắng lợi.', 'Cách mạng tháng Tám thành công.', 'Đảng Cộng sản Việt Nam ra đời.']","Ở Việt Nam, sự kiện nào sau đây đánh dấu Đảng Cộng sản Đông Dương trở thành Đảng cầm quyền?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]
Cách mạng tháng Tám thành công.",C
history-2024-301-25,C,multiple_choice,12.0,"['Tiến hành điện khí hóa trên toàn quốc.', 'Kí kết Hiệp định Giơnevơ.', 'Cho phép lưu hành tiền Trung Quốc.', 'Kí kết Hiệp ước Hácmăng.']","Ở Việt Nam, trong những năm 1945 – 1946, Chính phủ Việt Nam Dân chủ Cộng hòa đã thực hiện biện pháp nào sau đây để đối phó với quân Trung Hoa Dân quốc?",,1.0,,,Sự kiện / Hoạt động,[D],D
history-2024-301-14,B,multiple_choice,12.0,"['Nha Bình dân học vụ.', 'Chính quyền Xô viết.', 'Ngân hàng châu Á.', 'Ngân hàng Thế giới.']","Ở Việt Nam, trong phong trào cách mạng 1930 – 1931, nhân dân Nghệ An và Hà Tĩnh đã thành lập",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A] B. Chính quyền Xô viết.

Explanation: 
The phong trào cách mạng (revolutionary movement) in Vietnam from 1930-1931 refers to the activities of the Vietnamese people during that period in",A
history-2022-303-38,C,multiple_choice,12.0,"['Mâu thuẫn giai cấp trong xã hội đã được giải quyết triệt để', 'Chỉ có thể chống phong kiến sau khi lật đổ chế độ thực dân.', 'Chỉ giải phóng dân tộc mới giải phóng được con người', 'Mâu thuẩn giữa các giai cấp trong xã hội không sâu sắc.']","Ở Việt Nam, từ đầu thế kỉ XX đến năm 1925, chống đế quốc là nhiệm vụ chủ yếu của phong trào dân tộc dân chủ vì một trong những lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[C] Chỉ giải phóng dân tộc mới giải phóng được con người
        
Explanation:
The statement ""Chỉ giải phóng dân tộc mới giải phóng được con người"" translates to ""Only by liberating the nation can one liberate the people."" This reflects",C
history-2022-301-31,C,multiple_choice,12.0,"['Chỉ có thể chống phong kiến sau khi lật đổ chế độ thực dân.', 'Mâu thuẫn giữa các giai cấp trong xã hội không sâu sắc.', 'Thực dân câu kết với phong kiến tay sai để áp bức dân tộc.', 'Mâu thuẫn giai cấp trong xã hội đã được giải quyết triệt để.']","Ở Việt Nam, từ đầu thế kỉ XX đến năm 1925, chống đế quốc là nhiệm vụ chủ yếu của phong trào dân tộc dân chủ vì một trong những lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,[C] Thực dân câu kết với phong kiến tay sai để áp bức dân tộc.,C
history-2024-304-35,B,multiple_choice,12.0,"['Đã tự chủ hoàn toàn về vũ khí, phương tiện chiến tranh.', 'Hậu phương trong nước nối liền với hậu phương quốc tế.', 'Vấn đề ruộng đất của nông dân được giải quyết triệt để.', 'Liên minh công – nông – binh bước đầu được hình thành.']","Ở Việt Nam, việc thực hiện nhiệm vụ kiến quốc trong những năm 1950–1953 có bước phát triển mới nào sau đây so với những năm 1945 – 1946?",,,1.0,,"So sánh, đối chiếu","[D] Liên minh công – nông – binh bước đầu được hình thành. 

Explanation:
In the period from 1950 to 1953 in Vietnam, there was a new development in carrying out the task of nation",D
history-2024-304-34,C,multiple_choice,12.0,"['Bùng nổ khi chính quyền Ngô Đình Diệm đã rơi vào khủng hoảng.', 'Đều có sự tham gia của Quân giải phóng miền Nam Việt Nam.', 'Góp phần phát triển hậu phương, tăng cường tiềm lực cách mạng.', 'Dùng đô thị làm bàn đạp để tấn công về nông thôn đồng bằng.']","Ở miền Nam Việt Nam, phong trào đấu tranh chống Mĩ của nhân dân trong những năm 1961 – 1965 có điểm tương đồng nào sau đây so với những năm 1959 – 1960?",,,1.0,,"So sánh, đối chiếu","C. Góp phần phát triển hậu phương, tăng cường tiềm lực cách mạng.",C
history-2023-303-4,C,multiple_choice,12.0,"['kinh tế hướng ngoại.', 'kinh tế hướng nội.', 'Chiến tranh cục bộ.', 'chiến tranh chớp nhoáng.']","Ở miền Nam Việt Nam, trong những năm 1965-1968, đế quốc Mĩ thực hiện chiến lược",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

The correct answer is [C] Chiến tranh cục bộ. This refers to the strategy of the United States in South Vietnam during the years 1965-1968, which was focused on conducting a localized war.",C
