,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
464,history-2021-301-23,D,multiple_choice,12.0,"['phát triển vượt trội so với kinh tế Pháp', 'phát triển cân đối giữa các vùng, miền', 'có tốc độ phát triển nhanh nhất thế giới', 'bị cột chặt vào nền kinh tế nước Pháp']","Trong thời kì 1919-1930, kinh tế Việt Nam",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"
model
[D]

**Reasoning:**

The period of 1919-1930 in Vietnam was characterized by French colonial rule",D
465,history-2021-302-26,D,multiple_choice,12.0,"['phát triển cân đối giữa các vùng, miền', 'phát triển vượt trội so với kinh tế Pháp', 'có tốc độ phát triển cao nhất thế giới', 'bị lệ thuộc vào kinh tế của nước Pháp']","Trong thời kì 1919-1930, kinh tế Việt Nam",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"
model
[D]

**Reasoning:**

During the period of 1919-1930, Vietnam experienced significant economic decline and",D
466,history-2021-304-24,B,multiple_choice,12.0,"['có tốc độ phát triển nhanh nhất thế giới.', 'phổ biến trong tình trạng lạc hậu.', 'phát triển cân đối giữa các vùng, miền.', 'phát triển vượt trội so với kinh tế Pháp.']","Trong thời kì 1919-1930, kinh tế Việt Nam",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"model
[B]

**Reasoning:**

The period between 1919 and 1930 in Vietnam was characterized by significant economic",B
467,history-2021-303-30,B,multiple_choice,12.0,"['phát triển vượt trội so với kinh tế Pháp.', 'phổ biến trong tình trạng nghèo nàn.', 'phát triển cân đối giữa các vùng, miền.', 'có tốc độ phát triển nhanh nhất thế giới.']","Trong thời kì 1919-1930, kinh tế Việt Nam",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[B]

**Reasoning:** The period of 1919-1930 in Vietnam was characterized by significant hardship and economic",B
468,history-2023-301-7,A,multiple_choice,12.0,"['Chiến thắng Việt Bắc thu-đông.', 'Trận Cầu Giấy lần thứ nhất.', 'Chiến thắng Đường 14-Phước Long', 'Trận Cầu Giấy lần thứ hai.']","Trong thời kì 1946-1954, thắng lợi nào sau đây của quân dân Việt Nam đã làm phá sản hoàn toàn kế hoạch “đánh nhanh, thắng nhanh"" của thực dân Pháp?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

**Reasoning:**

The correct answer is [C]. The Battle of Route 14-Phước Long (also known",C
469,history-2024-304-3,B,multiple_choice,12.0,"['Châu Đại Dương.', 'Châu Âu.', 'Châu Nam Cực.', 'Châu Phi.']","Trong xu thế hòa hoãn Đông – Tây, Mĩ và Canađa cùng với 33 quốc gia thuộc châu lục nào sau đây tham gia kí kết Định ước Henxinki (1975)?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

The Helsinki Accords (1975) were signed by representatives of 35 states in Europe, North America and Scandinavia",B
470,history-2022-301-8,B,multiple_choice,12.0,"['nông dân.', 'thanh niên, trí thức.', 'địa chủ phong kiến.', 'đại tư sản.']","Trong, những năm 20 của thế kỉ XX, phần lớn học viên tham gia các lớp đào tạo cán bộ của Nguyễn Ái Quốc ở Quảng Châu (Trung Quốc) là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

Reasoning: During the 1920s, Nguyễn Ái Quốc’s training classes in Guangzhou (Guangzhou",D
471,history-2020-303-36,D,multiple_choice,12.0,"['Hình thành gắn với kết cục của chiến tranh thế giới.', 'Được thiết lập tử quyết định của các cường quốc.', 'Bị chi phối bởi quyền lợi của các cường quốc.', 'Có hai hệ thống xã hội đối lập về chính trị.']",Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhton?,,,1.0,,"So sánh, đối chiếu","
model
[A]

**Reasoning:**

The “Two-Polarity” or “Ianto Order” (often referred to as the post-",A
472,history-2020-301-34,D,multiple_choice,12.0,"['Bị chi phối bởi quyền lợi của các cường quốc.', 'Được thiết lập từ quyết định của các cường quốc.', 'Hình thành gắn với kết cục của chiến tranh thế giới.', 'Có hai hệ thống xã hội đối lập về kinh tế.']",Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhton?,,,1.0,,"So sánh, đối chiếu","D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

The “Second World Order” (Trật tự hai cực Ianta) emerged directly as a consequence of",C
473,history-2020-302-34,C,multiple_choice,12.0,"['Hình thành gần với kết cục của chiến tranh thế giới.', 'Bị chỉ phối bởi quyền lợi của các cường quốc.', 'Có hai hệ thống xã hội đối lập về hệ tư tưởng.', 'Được thiết lập từ quyết định của các cường quốc.']",Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhton?,,,1.0,,"So sánh, đối chiếu","]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

The Yalta and Potsdam orders differed significantly from the Versailles-Washington system primarily because they involved *two opposing",C
474,history-2020-304-34,D,multiple_choice,12.0,"['Bị chi phối bởi quyền lợi của các cường quốc,', 'Hình thành gắn với kết cục của chiến tranh thế giới.', 'Được thiết lập từ quyết định của các cường quốc.', 'Có hai hệ thống xã hội đối lập về quân sự.']",Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhtơn?,,,1.0,,"So sánh, đối chiếu","]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

**Reasoning:**

The “Two-Polarity” system (also known as the Pax Americana or Cold War) emerged directly",B
475,history-2021-304-37,C,multiple_choice,12.0,"['Thành lập chính quyền cách mạng của nhân dân, do nhân dân bầu ra.', 'Xóa bỏ quyền chiếm hữu ruộng đất của giai cấp địa chủ phong kiến.', 'Thực hiện chính sách bảo đảm quyền lợi về chính trị cho nhân dân.', 'Xóa bỏ các giai cấp bóc lột, đưa công nông lên nằm chính quyền.']",Tính chất dân chủ của các xô viết ở Nghệ An và Hà Tĩnh (1930-1931) biểu hiện qua một trong những hoạt động nào sau đây?,,1.0,,,Đánh giá,"[A]

**Reasoning:**

The establishment of revolutionary councils (xô viết) in Nghệ An and Hà Tĩnh during 1",A
476,history-2020-304-16,D,multiple_choice,12.0,"['thành lập Mặt trận Việt Minh', 'cải cách ruộng đất trong cả nước', 'tiến hành đổi mới đất nước', 'Quốc ca là bài Tiến quân ca']","Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," choices.
        ### Answer:
model
[B]

**Reasoning:**

In 1976, following reunification, the 6th National Assembly of Vietnam convened its first",B
477,history-2020-303-1,A,multiple_choice,12.0,"['Quốc kì là cờ đỏ sao vàng.', 'tiến hành đổi mới đất nước.', 'thành lập Mặt trận Việt Minh.', 'cải cách ruộng đất trong cả nước.']","Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," Answer:
model
[A]

**Reasoning:**

In 1976, the first session of the VIth National Assembly of the Unified Socialist Republic",A
478,history-2020-302-19,C,multiple_choice,12.0,"['cải cách ruộng đất trong cả nước.', 'thành lập Mặt trận Việt Minh.', 'thủ đô là Hà Nội.', 'tiến hành đổi mới đất nước.']","Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"
        ### Answer:
model
[A]

**Reasoning:**

In 1976, following the reunification of Vietnam, the 6th National Assembly convened and",A
479,history-2020-301-19,A,multiple_choice,12.0,"['tên nước là Cộng hòa xã hội chủ nghĩa Việt Nam.', 'cải cách ruộng đất trong cả nước.', 'thành lập Mặt trận Việt Nam độc lập đồng minh.', 'tiến hành đổi mới đất nước.']","Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[A]

**Reasoning:**

In 1976, following the reunification of North and South Vietnam, the VIth National Assembly",A
480,history-2024-303-21,D,multiple_choice,12.0,"['Quốc hội châu Âu.', 'Đảng Quốc đại.', 'Liên minh châu Âu.', 'Liên hợp quốc.']",Tổ chức nào sau đây được thành lập theo quyết định của Hội nghị Ianta (2 – 1945)?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," Âu.
B. Đảng Quốc đại.
C. Liên minh châu Âu.
D. Liên hợp quốc.
        ### Choose the correct answer and respond with a single letter: A, B, C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[D]

Reasoning: The Yalta Conference (February 1945) resulted in the establishment of the United Nations. The agreement",A
481,history-2022-302-18,D,multiple_choice,12.0,"['Nam Phi', 'Mêhicô', 'Hà Lan', 'Pháp']","Từ năm 1945 đến năm 1954, nhân dân Lào đấu tranh chống lại kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        ### Here are your choices: A. Nam Phi
B. Mêhicô
C. Hà Lan
D. Pháp
        ### Choose the correct answer and respond with a single letter: A, B, C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[D]

Reasoning: From 1945 to 1954, the Laotian people primarily fought against the French",A
482,history-2022-302-13,D,multiple_choice,12.0,"['lạc hậu', 'khủng hoảng', 'suy thoái kéo dài', 'phát triển mạnh mẽ']","Từ năm 1945 đến năm 1973, kinh tế Mĩ",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"ĩ
        ### Here are your choices: A. lạc hậu
B. khủng hoảng
C. suy thoái kéo dài
D. phát triển mạnh mẽ
        ### Choose the correct answer and respond with a single letter: A, B, C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[D]

From 1945 to 1973, the United States experienced a period of remarkably strong economic growth, often",A
483,history-2024-303-31,C,multiple_choice,12.0,"['Phải thực hiện bản cam kết với phương Tây theo quyết định của Hội nghị Ianta (1945).', 'Để giúp Pháp duy trì vùng ảnh hưởng theo quyết định của Hội nghị Pốtxđam (1945).', 'Cách mạng Việt Nam có tác động đến sự thành bại của Mĩ trong chiến lược toàn cầu.', 'Mĩ được Chính phủ Pháp ủy nhiệm thay Pháp tiến hành cuộc chiến tranh ở Việt Nam.']","Từ năm 1949, Mĩ từng bước can thiệp sâu và “dính líu” trực tiếp vào cuộc chiến tranh xâm lược Đông Dương của thực dân Pháp là do yếu tố nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[A]

**Reasoning:**

The United States' increasing involvement in the First Indochina War (1949-19",A
484,history-2020-303-20,D,multiple_choice,12.0,"['Suy thoái trầm trọng.', 'Khủng hoảng nặng nề.', 'Trì trệ kéo dài.', 'Phát triển nhanh.']","Từ năm 1952 đến năm 1960, kinh tế Nhật Bản có biểu hiện nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"        Do not repeat the question or choices.
        ### Answer:
model
[C]

Reasoning: From 1952 to 1960, Japan experienced a period of significant economic stagnation following the",C
485,history-2020-301-6,D,multiple_choice,12.0,"['Khủng hoảng.', 'Trì trệ.', 'Suy thoái.', 'Phát triển.']","Từ năm 1952 đến năm 1973, kinh tế Nhật Bản có biểu hiện nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

From 1952 to 1973, Japan experienced a period of economic stagnation, often referred to as the",D
486,history-2020-304-13,D,multiple_choice,12.0,"['Trì trệ kéo dài.', 'Khủng hoảng nặng nề.', 'Suy thoái trầm trọng.', 'Phát triển ""thần kì"".']","Từ năm 1960 đến năm 1973, kinh tế Nhật Bản có biểu hiện nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," repeat the question or choices.
        ### Answer:
model
[D]

Reasoning: From 1960 to 1973, Japan experienced a period of incredibly rapid economic growth,",D
487,history-2023-301-21,D,multiple_choice,12.0,"['chịu sự cạnh tranh quyết liệt từ các nước châu Phi', 'chịu sự cạnh tranh quyết liệt từ các nước Mĩ Latinh', 'gặp phải sự cạnh tranh quyết liệt của các nước Nam Á', 'suy thoái, khủng hoảng, phát triển không ổn định']","Từ năm 1973 đến năm 1991, kinh tế các nước Tây Âu",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[D]

**Reasoning:** From 1973 to 1991, Western European economies experienced a period of significant economic",D
488,history-2022-303-18,D,multiple_choice,12.0,"['thể dục, thể thao', 'điện ảnh', 'văn học, nghệ thuật', 'kinh tế']","Từ sau Chiến tranh lạnh đến năm 2000, để xây dựng sức mạnh thực sự, hầu hết các quốc gia đều tập trung phát triển",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,": A. thể dục, thể thao
B. điện ảnh
C. văn học, nghệ thuật
D. kinh tế
        ### Choose the correct answer and respond with a single letter: A, B, C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[D]

Reasoning: Following the end of the Cold War in the 1990s, most nations prioritized economic development as the",A
489,history-2024-303-27,D,multiple_choice,12.0,"['Sự thành lập nước Cộng hòa Nhân dân Trung Hoa.', 'Sự thành lập hai nhà nước trên bán đảo Triều Tiên.', 'Nhật Bản trở thành nền kinh tế lớn thứ hai thế giới.', 'Tất cả các nước cùng xây dựng chủ nghĩa xã hội.']","Từ sau Chiến tranh thế giới thứ hai đến năm 2000, khu vực Đông Bắc Á không có biến đổi nào sau đây?",,,1.0,,Trắc Nghiệm/Nội dung Ngắn," respond with a single letter: A, B, C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

**Reasoning:**

Following World War II until the year 2000, the Korean peninsula experienced a significant and defining",A
