,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
489,history-2024-303-27,D,multiple_choice,12.0,"['Sự thành lập nước Cộng hòa Nhân dân Trung Hoa.', 'Sự thành lập hai nhà nước trên bán đảo Triều Tiên.', 'Nhật Bản trở thành nền kinh tế lớn thứ hai thế giới.', 'Tất cả các nước cùng xây dựng chủ nghĩa xã hội.']","Từ sau Chiến tranh thế giới thứ hai đến năm 2000, khu vực Đông Bắc Á không có biến đổi nào sau đây?",,,1.0,,Trắc Nghiệm/Nội dung Ngắn,".
B. Sự thành lập hai nhà nước trên bán đảo Triều Tiên.
C. Nhật Bản trở thành nền kinh tế lớn thứ hai thế giới.
D. Tất cả các nước cùng xây dựng chủ nghĩa xã hội.

    Answer:
model
[C] Japan’s economy experienced a remarkable recovery and growth period after World War II, becoming the second-largest economy in the world by the year 2000. Options A and B reflect significant political changes, while D is an",C
490,history-2024-304-11,A,multiple_choice,12.0,"['Trung Quốc.', 'Phần Lan.', 'Mêhicô.', 'Braxin.']","Từ tháng 12 – 1978, quốc gia nào sau đây ở châu Á tiến hành công cuộc cải cách – mở cửa?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," of resolving national and class issues simultaneously and harmoniously.

    ---

    Answer the following history question: Từ tháng 12 – 1978, quốc gia nào sau đây ở châu Á tiến hành công cuộc cải cách – mở cửa?

    Options:  A. Trung Quốc.
B. Phần Lan.
C. Mêhicô.
D. Braxin.

    Answer:
model
[A] The People's Republic of China initiated its economic reforms and opening-up policy in December 1978, marking a significant shift in its economic and political trajectory. Options B, C, and D are incorrect as they relate",A
491,history-2024-304-32,B,multiple_choice,12.0,"['Cuộc cách mạng không phải dùng bạo lực đối với vua quan phong kiến, nên không có tổn thất.', 'Là một điển hình về cuộc cách mạng giải phóng dân tộc, đồng thời mang tính nhân văn sâu sắc.', 'Đã hoàn thành “cuộc cách mạng tư sản dân quyền” nêu trong Luận cương chính trị (10 – 1930).', 'Sức mạnh dân tộc đã hóa giải hết các nguy cơ, đưa cuộc cách mạng đến thắng lợi nhanh chóng.']",Từ thực tiễn cuộc Tổng khởi nghĩa giành chính quyền trong tháng Tám năm 1945 ở Việt Nam đã chứng minh sự đúng đắn của luận điểm nào sau đây?,,1.0,,,Đánh giá,"[B] The August Revolution demonstrated the necessity of armed struggle to overthrow the existing regime and liberate the people. It showcased the revolution’s role as a national liberation movement with profound humanistic values, highlighting that a non-violent approach against a deeply",B
492,history-2024-304-38,D,multiple_choice,12.0,"['buộc Mĩ phải “xuống thang” trong chiến tranh ở Việt Nam, bỏ rơi chính quyền Sài Gòn.', 'buộc Mĩ phải rút dần quân viễn chinh và ngừng viện trợ cho chính quyền Sài Gòn.', 'hoàn thành mục tiêu “vừa đánh vừa đàm” trong cuộc kháng chiến chống Mĩ, cứu nước.', 'đưa đấu tranh ngoại giao chính thức trở thành một mặt trận có ý nghĩa chiến lược.']","Từ đêm 30, rạng sáng ngày 31 – 1 – 1968, quân dân ta đồng loạt tiến công và nổi dậy trên toàn
miền Nam Việt Nam. Cuộc Tổng tiến công và nổi dậy vào dịp Tết Mậu Thân 1968 đã tác động mạnh đến
nước Mĩ: “Ngày 31 – 3 – 1968, Tổng thống Mĩ L. Giôn-xơn phải tuyên bố: 1- Đơn phương ngừng đánh
phá miền Bắc từ vĩ tuyến 20 trở ra; 2- Không ra tranh cử Tổng thống Mĩ nhiệm kì hai; 3- Nhận đàm phán
với ta [Việt Nam] tại Hội nghị Pari”.
(Ban chỉ đạo Tổng kết chiến tranh trực thuộc Bộ Chính trị, Chiến tranh cách mạng Việt Nam 1945 – 1975
– Thắng lợi và bài học, NXB Chính trị quốc gia, Hà Nội, 2000, tr. 159 – 160)
Những động thái của Tổng thống Mĩ L. Giôn-xơn chứng tỏ: Cuộc Tổng tiến công và nổi dậy Xuân
Mậu Thân 1968 của quân dân Việt Nam đã",,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[B] The President’s actions – unilateral ceasefire, refusing a second term, and agreeing to negotiate at the Paris Peace Conference – demonstrate a forced withdrawal and cessation of support for the Saigon government. The other options are either too broad (A)",B
493,history-2024-301-34,D,multiple_choice,12.0,"['buộc Mĩ phải rút dần quân viễn chinh và ngừng viện trợ cho chính quyền Sài Gòn.', 'buộc Mĩ phải “xuống thang” trong chiến tranh ở Việt Nam, bỏ rơi chính quyền Sài Gòn.', 'hoàn thành mục tiêu “vừa đánh vừa đàm” trong cuộc kháng chiến chống Mĩ, cứu nước.', 'đưa đấu tranh ngoại giao chính thức trở thành một mặt trận có ý nghĩa chiến lược.']","Từ đêm 30, rạng sáng ngày 31 – 1 – 1968, quân dân ta đồng loạt tiến công và nổi dậy trên toàn miền Nam Việt Nam. Cuộc Tổng tiến công và nổi dậy vào dịp Tết Mậu Thân 1968 đã tác động mạnh đến nước Mĩ:",,,1.0,,Kết quả / Ý nghĩa / Vai trò,", reflecting the viewpoint of resolving national and class issues simultaneously and harmoniously.

    ---

    Answer the following history question: Từ đêm 30, rạng sáng ngày 31 – 1 – 1968, quân dân ta đồng loạt tiến công và nổi dậy trên toàn miền Nam Việt Nam. Cuộc Tổng tiến công và nổi dậy vào dịp Tết Mậu Thân 1968 đã tác động mạnh đến nước Mĩ:

    Options:  A. buộc Mĩ phải rút dần quân viễn chinh và ngừng viện trợ cho chính quyền Sài Gòn.
B. buộc Mĩ phải “xuống thang” trong chiến tranh ở Việt Nam, bỏ rơi chính quyền Sài Gòn.
C. hoàn thành mục tiêu “vừa đánh vừa đàm” trong cuộc kháng chiến chống Mĩ, cứu nước.
D. đưa đấu tranh ngoại giao chính thức trở thành một mặt trận có ý nghĩa chiến lược.

    Answer:
model
[B] The Tet Offensive caught the Americans by surprise and demonstrated their vulnerability, leading to a shift in their strategy – “escalate to de-escalate” – effectively abandoning Saigon and significantly increasing the pressure on them to negotiate. Options A and",B
494,history-2024-301-3,B,multiple_choice,12.0,"['Xuđăng.', 'Nhật Bản.', 'Mianma.', 'Brunây.']","Từ đầu những năm 70 của thế kỉ XX đến năm 2000, quốc gia nào sau đây trở thành một trong ba trung tâm kinh tế – tài chính lớn của thế giới?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," các nước đế quốc về vấn đề thuộc địa

    Answer: [D] The fundamental cause was the intense conflict between imperialist powers over markets and colonies. Options A, B, and C relate to the post-1945 period, not the outbreak of WWII.

    ---

    Question: Cương lĩnh chính trị (đầu năm 1930) của Đảng Cộng sản Việt Nam... phản ánh đúng quan điểm nào sau đây của Nguyễn Ái Quốc?
    A. Lấy nhiệm vụ dân chủ làm nền tảng để giải quyết nhiệm vụ dân tộc
    B. Giải quyết hài hòa mối quan hệ giữa vấn đề dân tộc và vấn đề giai cấp
    C. Xác định các tầng lớp của giai cấp bóc lột đều là kẻ thù của cách mạng
    D. Tiến hành đồng thời cách mạng phản đế và cách mạng điền địa

    Answer: [B] The platform emphasized both national liberation from imperialism and land reform tasks, reflecting the viewpoint of resolving national and class issues simultaneously and harmoniously.

    ---

    Answer the following history question: Từ đầu những năm 70 của thế kỉ XX đến năm 2000, quốc gia nào sau đây trở thành một trong ba trung tâm kinh tế – tài chính lớn của thế giới?

    Options:  A. Xuđăng.
B. Nhật Bản.
C. Mianma.
D. Brunây.

    Answer:
model
[B] Japan experienced remarkable economic growth during this period, becoming one of the “Asian Tigers” alongside South Korea and Taiwan. The rapid industrialization and economic expansion of Japan from the 1970s through the 2000",D
495,history-2020-301-22,D,multiple_choice,12.0,"['Các nước ASEAN đã thành những “con rồng” kinh tế châu Á.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.', 'Xu hướng hòa hoãn Đông-Tây bắt đầu xuất hiện.', 'Cuộc cách mạng khoa học-công nghệ đang diễn ra mạnh mẽ.']",Việt Nam bắt đầu thực hiện công cuộc đổi mới (tháng 12-1986) trong tình hình quốc tế đang có chuyển biến nào sau đây?,,1.0,,,Sự kiện / Hoạt động," Việt Nam... phản ánh đúng quan điểm nào sau đây của Nguyễn Ái Quốc?
    A. Lấy nhiệm vụ dân chủ làm nền tảng để giải quyết nhiệm vụ dân tộc
    B. Giải quyết hài hòa mối quan hệ giữa vấn đề dân tộc và vấn đề giai cấp
    C. Xác định các tầng lớp của giai cấp bóc lột đều là kẻ thù của cách mạng
    D. Tiến hành đồng thời cách mạng phản đế và cách mạng điền địa

    Answer: [B] The platform emphasized both national liberation from imperialism and land reform tasks, reflecting the viewpoint of resolving national and class issues simultaneously and harmoniously.

    ---

    Answer the following history question: Việt Nam bắt đầu thực hiện công cuộc đổi mới (tháng 12-1986) trong tình hình quốc tế đang có chuyển biến nào sau đây?

    Options:  A. Các nước ASEAN đã thành những “con rồng” kinh tế châu Á.
B. Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.
C. Xu hướng hòa hoãn Đông-Tây bắt đầu xuất hiện.
D. Cuộc cách mạng khoa học-công nghệ đang diễn ra mạnh mẽ.

    Answer:
model
[C] The trend of East-West reconciliation was beginning to emerge. The shift in the international landscape, with increasing pressure for economic reforms and openness, directly necessitated Vietnam’s own economic reforms to survive and compete. Options A, B, and",B
496,history-2020-302-29,A,multiple_choice,12.0,"['Xu thế toàn cầu hóa xuất hiện và đang phát triển.', 'Xu hướng hòa hoãn Đông-Tây bắt đầu xuất hiện.', 'Các nước ASEAN đã thành những ""con rồng"" kinh tế châu Á.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.']",Việt Nam bắt đầu thực hiện công cuộc đổi mới (tháng 12-1986) trong tình hình quốc tế đang có chuyển biến nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"
[B] The late 1980s saw a growing trend of détente between the East and West, creating an environment conducive to Vietnam’s opening to the world and initiating economic reforms. While globalization (A), ASEAN’s economic success",B
497,history-2020-303-28,D,multiple_choice,12.0,"['Xu hướng hòa hoãn Đông-Tây bắt đầu xuất hiện.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.', 'Các nước ASEAN đã thành những ""con rồng"" kinh tế châu Á.', 'Liên Xô đang lâm vào cuộc khủng hoảng trầm trọng.']",Việt Nam bắt đầu thực hiện công cuộc đổi mới (tháng 12-1986) trong tỉnh hình quốc tế đang có chuyển biến nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"[A] The late 1980s saw a shift towards détente between East and West, creating an environment conducive to Vietnam’s opening to the world. Options B, C, and D reflect developments within the region and the Soviet Union",A
498,history-2020-304-30,A,multiple_choice,12.0,"['Xu thế cải cách, mở cửa đang diễn ra mạnh mẽ.', 'Xu hướng hòa hoãn Đông-Tây bắt đầu xuất hiện.', 'Các nước ASEAN đã thành những “con rồng"" kinh tế châu Á.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.']",Việt Nam bắt đầu thực hiện công cuộc đổi mới (tháng 12-1986) trong tỉnh hình quốc tế đang có chuyển biến nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"[A] The late 1980s saw a significant shift in international relations, with Eastern European countries initiating reforms and a general trend toward liberalization and openness emerging. Vietnam’s economic reforms were directly linked to the Soviet Union’s per",A
